year	doy	hour	Tair	Tsoil	RH	VPD	Rain	WS	PAR
2011	126	4	-2.21	5.735	100	96.1	0	0.205	0
2011	126	5	-2.69	5.6015	100	96.1	0	0.1885	0.225
2011	126	6	-3.23	5.4665	100	96.1	0	0.183	4.38
2011	126	7	-2.96	5.3695	100	96.1	0	0.1345	91.9
2011	126	8	3.5305	5.4215	91	96.1	0	0.2155	431.85
2011	126	9	10.165	5.4075	62.205	96.15	0	0.568	766.95
2011	126	10	12.86	5.4165	46.88	96.2	0	0.693	1063
2011	126	11	14.46	5.4095	38.55	96.15	0	0.902	1336
2011	126	12	15.59	5.316	32.99	96.1	0	0.9315	1537.5
2011	126	13	16.465	5.207	29.075	96.1	0	0.8115	1612
2011	126	14	17.13	5.127	25.52	96	0	1.0615	1668.5
2011	126	15	18.08	5.097	24.21	95.95	0	0.899	1515.5
2011	126	16	18.26	5.087	22.285	95.9	0	0.8695	1286.5
2011	126	17	18.385	5.192	21.605	95.9	0	1.0965	1046
2011	126	18	17.73	5.2455	23.29	95.9	0	1.0005	650.95
2011	126	19	16.79	5.423	23.935	95.9	0	0.874	308.25
2011	126	20	15.18	5.623	29.325	95.95	0	0.45	110.82
2011	126	21	12.195	5.8175	42.035	96	0	0.331	11.5465
2011	126	22	11.77	6.0855	44.59	96.05	0	0.5035	0
2011	126	23	11.03	6.282	48.205	96.1	0	0.61	0
2011	127	0	8.76	6.3385	58.99	96.1	0	0.391	0
2011	127	1	8.198	6.4485	64.165	96.1	0	0.4875	0.112
2011	127	2	6.975	6.498	73.475	96.1	0	0.4455	0
2011	127	3	5.56	6.5205	79.595	96.1	0	0.4505	0
2011	127	4	4.021	6.5355	85.9	96.1	0	0.351	0
2011	127	5	3.8795	6.591	87.35	96.1	0	0.3915	0
2011	127	6	4.728	6.642	84.5	96.1	0	0.3315	3.142
2011	127	7	5.025	6.6365	84.05	96.15	0	0.4475	107.18
2011	127	8	9.065	6.735	65.025	96.2	0	0.9915	458.4
2011	127	9	10.43	6.646	58.845	96.2	0	0.745	397.4
2011	127	10	13.035	6.703	48.565	96.2	0	0.903	914
2011	127	11	14.885	6.747	42.89	96.3	0	0.949	1172
2011	127	12	16.71	6.801	38.375	96.2	0	1.049	1463
2011	127	13	16.95	6.6175	37.215	96.2	0	0.7685	971.5
2011	127	14	17.71	6.619	35.22	96.2	0	0.8915	1019
2011	127	15	18.475	6.6555	34.655	96.15	0	0.884	1101.5
2011	127	16	18.025	6.6	36.375	96.1	0	0.7215	650.8
2011	127	17	17.305	6.5925	34.845	96.1	0	0.8325	562.6
2011	127	18	17.69	6.789	34.81	96.1	0	0.9205	452.7
2011	127	19	16.455	6.772	41.275	96.2	0	0.659	130.65
2011	127	20	15.575	6.856	45.09	96.2	0	0.5615	89.53
2011	127	21	11.15	6.8335	63.4	96.3	0	0.2975	15.1305
2011	127	22	11.76	7.032	58.45	96.3	0	0.591	0
2011	127	23	10.34	7.106	60.045	96.35	0	0.6435	0
2011	128	0	8.835	7.1485	62.98	96.4	0	0.6255	0
2011	128	1	7.841	7.2	69.075	96.4	0	0.6845	0
2011	128	2	7.358	7.2715	72.475	96.45	0	0.6755	0
2011	128	3	7.1095	7.281	75.85	96.4	0	0.7215	0
2011	128	4	6.385	7.2015	80.365	96.4	0	0.3725	0
2011	128	5	4.9375	7.1515	86.9	96.4	0	0.332	0
2011	128	6	5.702	7.2335	87.3	96.4	0	0.3445	2.9175
2011	128	7	6.914	7.2605	84	96.4	0	0.324	31.42
2011	128	8	8.3	7.2645	77.99	96.45	0	0.6405	82.895
2011	128	9	9.105	7.2615	75.035	96.5	0	0.8005	229.3
2011	128	10	10.585	7.2485	70.73	96.5	0	0.783	288
2011	128	11	12.235	7.238	66.765	96.5	0	0.84	422.2
2011	128	12	14.825	7.272	59.935	96.4	0	0.769	716.55
2011	128	13	18.66	7.389	49.025	96.4	0	0.822	1154.5
2011	128	14	19.54	7.207	46.175	96.3	0	0.9545	743.35
2011	128	15	20.15	7.1795	43.59	96.3	0	0.8535	845.45
2011	128	16	19.545	7.13	44.86	96.3	0	0.717	625.35
2011	128	17	19.465	7.1735	43.13	96.3	0	0.919	633.75
2011	128	18	18.165	7.1535	48.175	96.3	0	0.574	402.65
2011	128	19	17.37	7.2015	49.14	96.25	0	0.4075	187.35
2011	128	20	16.495	7.2715	47.6	96.25	0	0.3785	62.875
2011	128	21	13.78	7.2885	67.285	96.3	0	0.486	9.4135
2011	128	22	11.3	7.377	86.05	96.5	0.8	0.525	0
2011	128	23	10.11	7.486	92.8	96.5	0.5	0.509	0
2011	129	0	9.93	7.5845	90.55	96.45	0	0.532	0
2011	129	1	9.975	7.6465	87.45	96.4	0	0.836	0
2011	129	2	9.94	7.674	82	96.35	0.5	0.607	0
2011	129	3	9.47	7.675	84.45	96.3	0	0.7005	0
2011	129	4	10.395	7.729	73.85	96.2	0	0.898	0
2011	129	5	11.105	7.7585	66.53	96.25	0	0.6695	0
2011	129	6	11.13	7.745	64.685	96.25	0	0.5535	1.682
2011	129	7	11.355	7.745	62.51	96.3	0	0.748	42.725
2011	129	8	11.61	7.7555	59.85	96.25	0.1	1.183	108.45
2011	129	9	12.205	7.778	57.725	96.05	0	1.33	207.3
2011	129	10	13.225	7.7915	56.875	95.85	0	1.3865	279.35
2011	129	11	14.515	7.8	54.985	95.9	0	1.0665	274.3
2011	129	12	13.88	7.7045	60.2	95.95	0	1.04	145.05
2011	129	13	13.355	7.676	63.31	96	0	0.953	111.8
2011	129	14	11.55	7.6345	84.01	96	0.5	0.696	121.75
2011	129	15	11.575	7.7085	91.2	96	0.1	0.805	318.6
2011	129	16	12.355	7.7445	86.05	95.95	0	0.8625	371.4
2011	129	17	12.7	7.742	83.2	95.95	0	0.8465	145.75
2011	129	18	12.095	7.712	85.1	96	0	0.7195	65.245
2011	129	19	11.845	7.732	86.1	96	0	0.7635	51.585
2011	129	20	11.46	7.737	87.55	96	0	0.848	25.01
2011	129	21	11.075	7.7425	87.4	96	0	0.7005	6.9515
2011	129	22	10.52	7.7265	88.35	96	0	0.8955	0
2011	129	23	10.415	7.7705	87.25	96	0.1	0.8655	0
2011	130	0	10.025	7.771	88.05	96	0	0.8465	0
2011	130	1	9.64	7.7805	86.5	96	0	0.7135	0
2011	130	2	9.595	7.805	83.85	96	0	0.878	0
2011	130	3	9.5	7.805	83.35	95.9	0	0.881	0
2011	130	4	9.43	7.8025	81.95	95.9	0	0.725	0
2011	130	5	9.175	7.793	81.45	95.9	0	0.96	0
2011	130	6	8.515	7.7355	84.4	95.85	0	0.8225	5.607
2011	130	7	8.47	7.7455	84.3	95.8	0	0.99	75.61
2011	130	8	9.715	7.8295	77.67	95.8	0	0.9575	185
2011	130	9	10.43	7.815	73.76	95.85	0	0.751	90.71
2011	130	10	11.71	7.83	68.355	95.8	0	1.2405	324.4
2011	130	11	14.115	7.9085	61.735	95.65	0	1.745	713.65
2011	130	12	16.76	7.9415	58.135	95.55	0	1.2775	1030
2011	130	13	17.97	7.8415	59.13	95.5	0	1.489	577.4
2011	130	14	20.045	7.8315	57.075	95.5	0	1.4855	834.75
2011	130	15	19.395	7.7245	62.935	95.4	0	1.2295	246.45
2011	130	16	18.1	7.664	62.68	95.5	0	1.358	234.35
2011	130	17	17.26	7.691	64.34	95.5	0	1.446	207.5
2011	130	18	17.35	7.7715	62.265	95.5	0	1.139	193.3
2011	130	19	17.165	7.799	60.57	95.5	0	1.211	108.9
2011	130	20	16.92	7.8545	59.29	95.5	0	1.173	139.4
2011	130	21	15.715	7.862	63.565	95.5	0	0.7355	24.876
2011	130	22	15.025	7.9245	66.175	95.6	0	0.81	0
2011	130	23	13.9	7.9385	70.965	95.65	0	0.479	0
2011	131	0	12.975	7.9715	74.53	95.7	0	0.436	0
2011	131	1	9.49	7.9315	86.85	95.7	0	0.1985	0
2011	131	2	7.0535	7.946	95.45	95.8	0	0.1715	0
2011	131	3	5.604	7.9835	98.2	95.8	0	0.228	0
2011	131	4	6.6665	8.085	98.4	95.8	0	0.442	0
2011	131	5	5.1865	8.07	97.6	95.75	0	0.2205	0
2011	131	6	4.2005	8.06	99.95	95.7	0	0.193	5.722
2011	131	7	5.179	8.115	100	95.8	0	0.178	101.9
2011	131	8	11.55	8.345	92.75	95.9	0	0.533	360.45
2011	131	9	14.85	8.305	79.07	96	0	0.5625	513.4
2011	131	10	18.255	8.395	64.475	96.1	0	0.783	1003
2011	131	11	18.775	8.275	55.3	96.05	0	0.7375	628.35
2011	131	12	19.135	8.215	51.55	96.1	0	0.585	748.8
2011	131	13	21.665	8.455	43.34	96.1	0	0.947	1632.5
2011	131	14	23.45	8.425	38.28	96.1	0	0.9835	1559
2011	131	15	25.42	8.395	33.69	96.1	0	0.964	1552
2011	131	16	25.63	8.28	33.855	96.1	0	1.118	1174.5
2011	131	17	23.815	8.065	39.27	96.05	0	0.7005	651.85
2011	131	18	23.455	8.075	40.175	96.1	0	0.6345	549.35
2011	131	19	22.605	8.09	41.8	96.05	0	0.7365	372
2011	131	20	19.245	8.03	54.645	96.15	0	0.6645	96.965
2011	131	21	17.175	8.095	59.54	96.3	0	0.7065	22.515
2011	131	22	14.95	8.165	67.295	96.3	0	0.7645	0
2011	131	23	13.025	8.265	71.815	96.35	0	0.8525	0
2011	132	0	11.25	8.35	76.125	96.45	0	0.787	0
2011	132	1	9.765	8.435	79.255	96.5	0	0.803	0
2011	132	2	8.45	8.505	82.95	96.45	0	1.0095	0
2011	132	3	7.779	8.615	85.45	96.45	0	0.9805	0
2011	132	4	7.624	8.67	85.35	96.5	0	0.894	0.112
2011	132	5	6.6635	8.695	85.85	96.5	0	0.974	0
2011	132	6	5.5565	8.705	89.15	96.5	0	1.001	3.365
2011	132	7	4.9605	8.74	89.45	96.55	0	0.9565	51.605
2011	132	8	4.4865	8.77	89	96.6	0	1.311	98.85
2011	132	9	5.2645	8.82	84.5	96.6	0	1.2605	266.3
2011	132	10	6.6215	8.885	78.215	96.6	0	1.109	470.25
2011	132	11	7.616	8.905	73.06	96.6	0	1.057	608.55
2011	132	12	8.89	8.925	67.325	96.6	0	1.102	741.8
2011	132	13	10.035	9.755	62.285	96.6	0	1.333	834.5
2011	132	14	11.2	10.265	58.105	96.55	0	1.35	1149.5
2011	132	15	13.155	9.86	52.325	96.5	0	1.432	1515.5
2011	132	16	12.69	8.8	53.41	96.5	0	1.175	746.1
2011	132	17	12.815	8.815	52.94	96.5	0	1.4765	825.95
2011	132	18	12.325	8.82	53.565	96.5	0	1.4535	610.95
2011	132	19	11.115	8.73	58.09	96.5	0	1.5465	209.85
2011	132	20	10	8.745	61.97	96.5	0	1.2325	78.82
2011	132	21	8.885	8.78	65.73	96.6	0	1.1405	10.9875
2011	132	22	8.44	8.81	68.055	96.65	0	1.0215	0
2011	132	23	8.23	8.85	70.49	96.7	0	0.7615	0
2011	133	0	8.0475	8.88	70.395	96.7	0	0.9505	0
2011	133	1	7.3375	8.89	77.2	96.65	0	1.142	0
2011	133	2	6.293	8.89	89.3	96.7	0	0.957	0
2011	133	3	6.0555	8.915	91.55	96.7	0	0.802	0
2011	133	4	5.6665	8.92	95.75	96.6	0	0.9405	0
2011	133	5	5.4545	8.925	97.6	96.6	0.1	0.6665	0
2011	133	6	5.357	8.915	97.55	96.7	0	0.7575	3.2535
2011	133	7	5.5815	8.92	95.4	96.7	0.1	0.688	58.695
2011	133	8	5.598	8.945	94.45	96.75	0.1	0.842	97.35
2011	133	9	5.71	8.905	94.3	96.8	0	1.02	254.1
2011	133	10	6.858	8.935	84.6	96.8	0	1.1795	543.5
2011	133	11	7.891	8.95	75.395	96.8	0	1.4055	581.95
2011	133	12	7.842	8.87	73.74	96.8	0	1.358	647.85
2011	133	13	7.971	8.78	70.105	96.8	0	1.63	447.8
2011	133	14	7.373	8.72	71.23	96.8	0	1.4075	313.2
2011	133	15	7.2335	8.825	71.31	51.4255	0	1.366	180.75
2011	133	16	6.9235	8.765	74.33	96.85	0	1.493	142.9
2011	133	17	5.613	8.74	83.1	96.9	0	1.618	102.3
2011	133	18	4.834	8.775	91.5	97	0	1.005	47.565
2011	133	19	4.6435	8.755	91	97	0	1.241	9.311
2011	133	20	4.3375	8.77	95.6	97	0	0.9675	0
2011	133	21	4.562	8.77	91.85	97.05	0	1.141	0
2011	133	22	4.38	8.765	95.25	97.1	0	1.154	0
2011	133	23	4.421	8.755	98.15	97.1	0.1	1.0515	0
2011	134	0	4.697	8.745	99.2	97.1	0.3	1.052	0
2011	134	1	5.162	8.73	99.2	97.1	0	1.1055	0
2011	134	2	5.5695	8.71	96.85	97.1	0.1	1.4795	0
2011	134	3	5.657	8.675	92.6	97.1	0	1.463	0
2011	134	4	5.695	8.65	86.1	97.1	0	1.584	3.366
2011	134	5	5.5845	8.615	79.99	97.15	0	1.2775	29.395
2011	134	6	5.7245	8.58	75.08	97.2	0	1.502	67.65
2011	134	7	6.317	8.57	68.6	97.25	0	1.588	175.55
2011	134	8	6.6655	8.535	65.57	97.3	0	1.543	234.9
2011	134	9	8.017	8.535	61.79	97.35	0	1.905	367.7
2011	134	10	9.56	8.575	52.75	97.4	0	2.0065	777.15
2011	134	11	11.3	8.55	41.675	97.35	0	1.981	843.75
2011	134	12	13.635	8.575	25.605	97.3	0	1.969	959
2011	134	13	14.855	8.52	25.39	97.25	0	2.3515	915.5
2011	134	14	15.055	8.44	26.355	97.25	0	2.2785	815.95
2011	134	15	15.22	8.385	26.885	97.2	0	1.8545	665.85
2011	134	16	15.79	8.37	24.64	97.2	0	1.711	537.15
2011	134	17	15.345	8.315	20.18	97.2	0	1.9525	341.65
2011	134	18	14.555	8.28	18.845	97.2	0	1.5985	127.35
2011	134	19	12.79	8.24	24.815	97.25	0	1.382	21.189
2011	134	20	10.665	8.22	28.985	97.3	0	0.973	0
2011	134	21	8.84	8.225	34.455	97.3	0	0.5495	0
2011	134	22	9.27	8.32	33.935	97.3	0	0.896	0
2011	134	23	6.9545	8.265	46.015	97.3	0	0.5235	0
2011	135	0	4.3525	8.22	58.905	97.3	0	0.3835	0
2011	135	1	2.5475	8.24	69.095	97.3	0	0.3365	0
2011	135	2	5.66	8.37	55.235	97.35	0	0.658	0
2011	135	3	-0.2655	8.19	80.92	97.4	0	0.2315	0
2011	135	4	-2.59	8.155	93.65	97.4	0	0.2315	11.117
2011	135	5	0.6115	8.255	82.605	97.45	0	0.527	122.19
2011	135	6	7.9335	8.47	49.28	97.55	0	1.2195	478.25
2011	135	7	9.305	8.385	42.575	97.6	0	1.5385	816.05
2011	135	8	11.05	8.395	37.605	97.65	0	1.307	1122
2011	135	9	12.9	8.47	29.545	97.65	0	1.352	1374
2011	135	10	14.43	8.46	28.335	97.6	0	1.3875	1556.5
2011	135	11	15.54	8.4	25.365	97.55	0	1.656	1649
2011	135	12	16.65	8.355	24.275	97.5	0	1.5995	1658.5
2011	135	13	17.305	8.295	22.58	97.4	0	1.6615	1581.5
2011	135	14	17.99	8.25	20.865	97.35	0	1.54	1417.5
2011	135	15	17.725	8.155	19.7	97.3	0	1.5045	1177.5
2011	135	16	17.68	8.06	19.675	97.3	0	1.48	877.9
2011	135	17	16.69	7.9675	20.945	97.3	0	1.118	379.65
2011	135	18	14.995	7.9185	23.535	97.3	0	1.022	90.23
2011	135	19	11.31	7.902	33	97.3	0	0.369	23.655
2011	135	20	4.0195	7.84	62.6	97.4	0	0.2105	0.112
2011	135	21	1.149	7.939	77.57	97.4	0	0.2045	0
2011	135	22	-0.3	8.04	85.2	97.35	0	0.273	0
2011	135	23	-0.3615	8.14	85.05	97.4	0	0.265	0.1125
2011	136	0	-2.06	8.17	93.1	97.4	0	0.234	0
2011	136	1	-2.985	8.19	97.4	97.4	0	0.166	0
2011	136	2	-3.49	8.215	99.4	97.4	0	0.1655	0
2011	136	3	-3.895	8.23	100	97.4	0	0.1755	0
2011	136	4	-4.2	8.22	100	97.4	0	0.148	11.233
2011	136	5	-3.055	8.245	100	97.45	0	0.132	107.525
2011	136	6	6.333	8.41	74.71	97.5	0	0.214	478.6
2011	136	7	11.75	8.455	39.38	97.6	0	0.6795	805.85
2011	136	8	14.115	8.48	28.935	97.6	0	0.7255	1114.5
2011	136	9	16.255	8.53	26.095	97.5	0	0.883	1370
2011	136	10	18.085	8.51	26.385	97.5	0	0.964	1554.5
2011	136	11	19.6	8.43	24.03	97.35	0	1.3765	1651.5
2011	136	12	20.375	8.345	23.545	97.3	0	1.3935	1663
2011	136	13	20.835	8.29	22.845	97.25	0	1.477	1585
2011	136	14	21.66	8.24	20.37	97.2	0	1.259	1421
2011	136	15	21.935	8.155	19.4	97.1	0	1.3055	1177.5
2011	136	16	21.855	8.05	20.19	97.1	0	1.0315	872.25
2011	136	17	20.79	7.9445	21.305	97	0	0.822	379.45
2011	136	18	18.79	7.876	23.705	97	0	0.6015	101.5
2011	136	19	12.59	7.822	43.855	97	0	0.181	25.995
2011	136	20	6.474	7.846	68.175	97	0	0.1365	0
2011	136	21	3.67	7.9495	80.245	97	0	0.1665	0
2011	136	22	2.1295	8.055	88.55	97	0	0.162	0
2011	136	23	2.006	8.16	88.6	97	0	0.286	0
2011	137	0	1.662	8.225	90.35	97.1	0	0.2845	0
2011	137	1	0.098	8.235	95.85	97.1	0	0.184	0
2011	137	2	-0.725	8.265	98.75	97.1	0	0.1865	0
2011	137	3	-1.15	8.29	98.65	97.1	0	0.196	0
2011	137	4	-1.73	8.3	99.9	97.1	0	0.2045	11.9015
2011	137	5	-0.453	8.475	99.5	97.1	0	0.2005	102.96
2011	137	6	8.2995	8.52	61.445	97.1	0	0.58	476.95
2011	137	7	12.86	8.565	35.79	97.2	0	0.9105	817.25
2011	137	8	15.635	8.57	28.01	97.2	0	0.9615	1138.5
2011	137	9	17.75	8.63	24.005	97.1	0	1.0765	1398.5
2011	137	10	19.385	8.615	22.725	97.05	0	1.275	1587
2011	137	11	20.42	8.565	19.755	96.9	0	1.282	1685
2011	137	12	20.97	8.485	17.54	96.9	0	1.488	1691.5
2011	137	13	21.395	8.995	17.715	96.9	0	1.2405	1613
2011	137	14	21.49	8.77	17.86	96.85	0	1.3235	1444
2011	137	15	21.37	8.3	16.705	96.8	0	1.265	1198.5
2011	137	16	21.1	8.18	16.605	96.75	0	1.1375	893.5
2011	137	17	19.525	8.08	17.56	96.8	0	1.1365	383.05
2011	137	18	17.555	8.045	19.315	96.8	0	0.8315	103.75
2011	137	19	13.28	8.02	30.45	96.8	0	0.386	25.66
2011	137	20	7.3	8.0165	50.86	96.8	0	0.329	0.112
2011	137	21	4.56	8.115	60.12	96.8	0	0.267	0
2011	137	22	3.4365	8.205	62.39	96.8	0	0.3365	0
2011	137	23	1.5425	8.265	67.535	96.8	0	0.3195	0
2011	138	0	-1.16	8.28	78.99	96.8	0	0.2195	0
2011	138	1	-2.69	8.315	88.3	96.7	0	0.219	0
2011	138	2	-3.075	8.375	95.65	96.7	0	0.2285	0
2011	138	3	-3.6	8.39	98.9	96.7	0	0.212	0
2011	138	4	-3.83	8.4	99.95	96.7	0	0.205	11.7975
2011	138	5	-2.48	8.43	99.5	96.75	0	0.2545	107.625
2011	138	6	7.481	8.635	48.52	96.8	0	0.812	495.35
2011	138	7	10.965	8.65	34.42	96.8	0	0.88	829.65
2011	138	8	13.91	8.67	31.705	96.8	0	0.9725	1150.5
2011	138	9	16.865	8.74	28.265	96.8	0	1.05	1327
2011	138	10	19.235	8.725	24.105	96.7	0	1.098	1557
2011	138	11	20.69	8.655	21.27	96.7	0	1.0845	1660.5
2011	138	12	21.58	8.58	22.165	96.7	0	1.254	1706.5
2011	138	13	22.38	8.52	25.835	96.65	0	1.292	1615.5
2011	138	14	23.335	8.48	25.01	96.6	0	1.254	1515
2011	138	15	22.935	8.325	25.32	96.6	0	1.2865	977
2011	138	16	21.985	8.195	25.375	96.6	0	1.0105	566.65
2011	138	17	20.82	8.14	26.525	96.6	0	0.891	312.25
2011	138	18	19.54	8.16	26.575	96.6	0	0.8055	112.46
2011	138	19	16.345	8.1	32.015	96.65	0	0.477	22.295
2011	138	20	14.955	8.245	33.265	96.75	0	0.4745	0.112
2011	138	21	13.225	8.31	43.465	96.8	0	0.223	0
2011	138	22	9.7	8.295	58.145	96.8	0	0.126	0
2011	138	23	7.9275	8.37	68.975	96.8	0	0.1125	0
2011	139	0	7.516	8.44	74.385	96.8	0	0.1515	0
2011	139	1	5.8225	8.435	83.95	96.8	0	0.1695	0
2011	139	2	6.8855	8.59	85.45	96.85	0	0.115	0
2011	139	3	8.65	8.665	83.8	96.9	0	0.166	0
2011	139	4	9.335	8.68	83.85	96.9	0	0.163	4.4865
2011	139	5	11.45	8.72	70.855	96.9	0	0.5015	96.685
2011	139	6	14.785	8.77	60.495	96.95	0	0.8345	490.45
2011	139	7	16.36	8.735	56.885	97	0	0.784	834.05
2011	139	8	17.91	8.8	53.37	97	0	0.9795	1142.5
2011	139	9	20.275	8.945	45.63	97	0	1.0595	1401
2011	139	10	21.93	8.99	42.5	96.95	0	1.0875	1634
2011	139	11	22.27	8.86	42.745	96.95	0	1.18	1084
2011	139	12	23.245	8.845	41.115	96.9	0	1.215	1446.5
2011	139	13	22.935	8.81	44.1	96.9	0	1.113	948.65
2011	139	14	22.16	8.675	46.975	96.9	0	1.0905	520.2
2011	139	15	22.03	8.71	48.525	96.9	0	1.0665	545.05
2011	139	16	22.62	8.765	45.7	96.9	0	1.0855	712.45
2011	139	17	22.235	8.745	46.12	96.9	0	1.1275	416.7
2011	139	18	20.69	8.675	51.665	96.9	0	0.638	93.735
2011	139	19	18.315	8.705	62.525	96.9	0	0.3915	26.66
2011	139	20	14.085	8.71	79.365	96.95	0	0.2645	0.224
2011	139	21	11.16	8.78	90.75	97	0	0.195	0
2011	139	22	9.45	8.865	95.55	97	0	0.1815	0
2011	139	23	8.102	8.925	97.75	97	0	0.161	0
2011	140	0	7.0115	8.985	98.7	97.1	0	0.184	0
2011	140	1	7.2915	9.09	99.35	97	0	0.1585	0
2011	140	2	7.966	9.135	99.3	97.1	0	0.165	0
2011	140	3	6.461	9.07	99.65	97	0	0.161	0
2011	140	4	5.993	9.065	100	97	0	0.2205	15.4805
2011	140	5	8.1465	9.155	99.6	97	0	0.324	126.65
2011	140	6	14.235	9.305	81.62	97	0	0.5845	458.3
2011	140	7	17.845	9.315	67.195	97	0	0.815	691.85
2011	140	8	20.47	9.375	59.705	96.95	0	1.145	1066.5
2011	140	9	22.37	9.41	52.03	96.85	0	1.173	1211
2011	140	10	22.83	9.32	50.09	96.85	0	1.1645	1084.5
2011	140	11	23.61	9.3	46.025	96.8	0	1.3325	1008.5
2011	140	12	23.725	9.225	45.33	96.75	0	1.2115	970.5
2011	140	13	23.535	9.185	45.24	96.7	0	1.2345	731.5
2011	140	14	23.485	9.15	45.18	96.7	0	1.077	579.1
2011	140	15	22.295	9.09	49.61	96.6	0	0.7985	224.3
2011	140	16	21.75	9.115	53.11	96.6	0	0.636	169
2011	140	17	20.145	9.08	65.145	96.65	0.1	0.38	112.9
2011	140	18	18.1	9.13	84.035	96.6	0.1	0.2585	53.545
2011	140	19	17.765	9.19	78.3	96.65	0.1	0.588	7.2815
2011	140	20	18.395	9.305	67.885	96.65	0	0.9415	0
2011	140	21	16.805	9.27	77.585	96.65	0	0.445	0
2011	140	22	16.89	9.35	74.575	96.6	0	0.69	0
2011	140	23	16.955	9.41	72.86	96.5	0	0.654	0
2011	141	0	16.3	9.405	74.565	96.4	0	0.4965	0
2011	141	1	15.925	9.44	74.965	96.4	0	0.5995	0
2011	141	2	15.415	9.46	76.77	96.4	0	0.644	0
2011	141	3	15.125	9.495	78.42	96.3	0	0.4735	0
2011	141	4	14.42	9.5	85.6	96.3	0.1	0.4245	2.9145
2011	141	5	15.13	9.56	82.25	96.2	0	0.705	29.37
2011	141	6	15.2	9.585	83.4	96.2	0.1	0.908	93.385
2011	141	7	15.55	9.605	82.25	96.1	0	0.9815	115.1
2011	141	8	15.14	9.59	84.6	96.1	0.1	0.9625	140.3
2011	141	9	14.38	9.59	89.5	96	1.6	0.902	140.55
2011	141	10	13.425	9.595	94.95	95.95	2.4	1.0675	109.05
2011	141	11	13.265	9.595	95.4	95.9	1.9	0.859	94.95
2011	141	12	13.53	9.645	94.8	95.85	0.5	0.9335	147.6
2011	141	13	13.51	9.59	95.6	95.8	3.5	0.801	105.6
2011	141	14	13.895	9.71	95.75	95.8	0.9	0.9505	151
2011	141	15	14.83	9.71	94.35	95.8	0.2	0.7495	294.7
2011	141	16	15.14	9.695	93.2	95.8	0	0.682	212.5
2011	141	17	15.31	9.69	89.95	95.8	0	0.5495	263.45
2011	141	18	15.11	9.64	88.95	95.8	0	0.6585	149.6
2011	141	19	13.74	9.59	92.05	95.8	0	0.4935	28.25
2011	141	20	12.995	9.64	94.4	95.8	0	0.4695	0
2011	141	21	12.125	9.625	96.4	95.7	0	0.3775	0
2011	141	22	12.1	9.695	97.35	95.7	0	0.6945	0
2011	141	23	11.81	9.69	96.45	95.65	0	0.292	0
2011	142	0	8.775	9.575	97.45	95.6	0	0.1865	0
2011	142	1	8.33	9.63	98.95	95.6	0	0.2385	0
2011	142	2	9.685	9.69	98.9	95.5	0	0.338	0
2011	142	3	8.965	9.675	99.1	95.5	0	0.196	0
2011	142	4	10.57	9.735	98.7	95.5	0.2	0.297	5.7195
2011	142	5	11.305	9.735	98.4	95.5	0.7	0.3855	16.71
2011	142	6	12.075	9.66	98.4	95.5	2.2	0.4905	38.685
2011	142	7	13.195	9.73	98.3	95.5	0.2	0.6725	169.9
2011	142	8	14.41	9.76	95.95	95.45	0.2	0.845	382.05
2011	142	9	16.615	9.81	87.9	95.3	0	0.8595	903.7
2011	142	10	16.935	9.75	84.4	95.3	0	0.822	441.75
2011	142	11	19.365	9.865	71.58	95.25	0	1.2135	1281.5
2011	142	12	20.59	9.84	63.36	95.1	0	1.169	1044.5
2011	142	13	19.8	9.625	65.74	95.05	0	0.9275	398.35
2011	142	14	19.775	9.63	66.635	95.05	0	1.342	480.7
2011	142	15	21.095	9.76	61.87	94.9	0	1.207	833
2011	142	16	20.525	9.68	62.335	94.85	0	0.98	389.35
2011	142	17	19.79	9.64	63.155	94.8	0	1.0555	206.9
2011	142	18	15.73	9.59	90.4	94.8	3	0.5265	61.395
2011	142	19	14.65	9.66	93.65	94.85	0	0.4205	11.0955
2011	142	20	13.865	9.74	94.95	94.85	0.1	0.34	0
2011	142	21	13.095	9.805	96.6	94.9	0.2	0.1595	0
2011	142	22	12.515	9.855	97.35	94.9	0.4	0.1385	0
2011	142	23	12.25	9.9	97.7	94.9	0.2	0.182	0
2011	143	0	12.19	9.95	97.95	94.9	0.1	0.18	0
2011	143	1	11.975	9.985	98.1	94.9	0	0.125	0
2011	143	2	12.5	10.045	98.25	94.9	0.2	0.237	0
2011	143	3	13.63	10.08	98.25	94.9	0.5	0.388	0
2011	143	4	13.81	10.085	98.2	94.95	0	0.621	3.251
2011	143	5	13.91	10.065	97.75	95	0	0.7195	35.315
2011	143	6	13.86	10.09	96.5	95.1	0	0.781	49.435
2011	143	7	13.755	10.09	96.2	95.2	0	0.67	86.53
2011	143	8	13.97	10.11	95.25	95.3	0	0.713	166.55
2011	143	9	13.815	10.1	95.35	95.4	0	0.6805	132.95
2011	143	10	13.98	10.09	95.55	95.45	0.1	0.737	228.55
2011	143	11	13.995	10.09	95.35	95.5	0.4	0.716	217.9
2011	143	12	14.675	10.135	92.7	95.55	0.1	0.872	482.6
2011	143	13	16.505	10.225	82.1	95.6	0	1.1275	889.25
2011	143	14	16.605	10.155	77.995	95.65	0	1.0565	490.05
2011	143	15	16.595	10.17	75.67	95.7	0	1.2985	913.5
2011	143	16	16.39	10.12	70.92	95.75	0	1.126	391.7
