     72,        -1.9767,        -1.0509,        -1.0000,        -0.5886,        -0.0958,         0.3974,         1.1345,         2.1027,         3.0401,         3.9339,         4.7731
     73,        -1.9600,        -1.0594,        -1.0000,        -0.5866,        -0.0955,         0.3959,         1.1302,         2.0947,         3.0287,         3.9196,         4.7562
     74,        -1.9560,        -1.1073,        -1.0000,        -0.5849,        -0.0953,         0.3943,         1.1258,         2.0867,         3.0174,         3.9054,         4.7393
     75,        -1.9024,        -1.0226,        -1.0000,        -0.5838,        -0.0954,         0.3926,         1.1215,         2.0788,         3.0063,         3.8912,         4.7225
     76,        -1.8771,        -1.0355,        -1.0000,        -0.5820,        -0.0956,         0.3908,         1.1171,         2.0710,         2.9952,         3.8772,         4.7057
     77,        -1.8542,        -1.0473,        -1.0000,        -0.5800,        -0.0955,         0.3890,         1.1128,         2.0632,         2.9841,         3.8632,         4.6890
     78,        -1.8337,        -1.0587,        -1.0000,        -0.5782,        -0.0954,         0.3873,         1.1084,         2.0555,         2.9732,         3.8492,         4.6724
     79,        -1.7955,        -1.0423,        -1.0000,        -0.5765,        -0.0954,         0.3856,         1.1041,         2.0478,         2.9623,         3.8354,         4.6558
     80,        -1.7693,        -1.0573,        -1.0000,        -0.5746,        -0.0954,         0.3840,         1.0999,         2.0402,         2.9514,         3.8216,         4.6392
     81,        -1.7312,        -1.0542,        -1.0000,        -0.5729,        -0.0953,         0.3823,         1.0956,         2.0326,         2.9407,         3.8078,         4.6227
     82,        -1.7067,        -1.0606,        -1.0000,        -0.5711,        -0.0953,         0.3806,         1.0914,         2.0250,         2.9299,         3.7941,         4.6063
     83,        -1.6868,        -1.0564,        -1.0000,        -0.5694,        -0.0952,         0.3789,         1.0872,         2.0175,         2.9193,         3.7805,         4.5899
     84,        -1.6683,        -1.0528,        -1.0000,        -0.5677,        -0.0952,         0.3773,         1.0830,         2.0100,         2.9087,         3.7669,         4.5736
